contrast	gene
LtH_6.Hyp_T6h	LOC106012665
LtH_6.Hyp_T6h	LOC101857814
LtH_6.Hyp_T6h	LOC118478274
LtH_6.Hyp_T6h	LOC101863530
LtH_6.Hyp_T6h	LOC101846905
LtH_6.Hyp_T6h	aplC
LtH_6.Hyp_T6h	LOC101855967
LtH_6.Hyp_T6h	LOC101858051
LtH_6.Hyp_T6h	LOC101856679
LtH_6.Hyp_T6h	LOC101862058
LtH_6.Hyp_T6h	LOC101863206
LtH_6.Hyp_T6h	LOC101863834
LtH_6.Hyp_T6h	LOC101846834
LtH_6.Hyp_T6h	LOC101854597
LtH_6.Hyp_T6h	LOC101852565
LtH_6.Hyp_T6h	LOC101858958
LtH_6.Hyp_T6h	LOC101860434
LtH_6.Hyp_T6h	LOC106012687
LtH_6.Hyp_T6h	LOC101864007
LtH_6.Hyp_T6h	LOC101849075
LtH_6.Hyp_T6h	LOC101848136
LtH_6.Hyp_T6h	LOC101855895
LtH_6.Hyp_T6h	LOC101845797
LtH_6.Hyp_T6h	LOC101854890
LtH_6.Hyp_T6h	LOC101855813
LtH_6.Hyp_T6h	LOC101858354
LtH_6.Hyp_T6h	LOC101859037
LtH_6.Hyp_T6h	LOC101861307
LtH_6.Hyp_T6h	LOC101859725
LtH_6.Hyp_T6h	LOC101862824
LtH_6.Hyp_T6h	LOC101864247
LtH_6.Hyp_T6h	LOC101847895
LtH_6.Hyp_T6h	LOC101854891
LtH_6.Hyp_T6h	LOC106012732
LtH_6.Hyp_T6h	LOC101856043
LtH_6.Hyp_T6h	LOC101860518
LtH_6.Hyp_T6h	LOC101845712
LtH_6.Hyp_T6h	LOC101852428
LtH_6.Hyp_T6h	LOC101853482
LtH_6.Hyp_T6h	LOC101856982
LtH_6.Hyp_T6h	LOC101860678
LtH_6.Hyp_T6h	LOC101861149
LtH_6.Hyp_T6h	LOC101850274
LtH_6.Hyp_T6h	LOC101850744
LtH_6.Hyp_T6h	LOC106012757
LtH_6.Hyp_T6h	LOC101854191
LtH_6.Hyp_T6h	LOC106012756
LtH_6.Hyp_T6h	LOC101860436
LtH_6.Hyp_T6h	LOC101861308
LtH_6.Hyp_T6h	LOC101848908
LtH_6.Hyp_T6h	LOC101850589
LtH_6.Hyp_T6h	LOC101852646
LtH_6.Hyp_T6h	LOC101857353
LtH_6.Hyp_T6h	LOC101859727
LtH_6.Hyp_T6h	LOC101857973
LtH_6.Hyp_T6h	LOC101848458
LtH_6.Hyp_T6h	LOC101848683
LtH_6.Hyp_T6h	LOC101857510
LtH_6.Hyp_T6h	LOC101858125
LtH_6.Hyp_T6h	LOC101860995
LtH_6.Hyp_T6h	LOC101847282
LtH_6.Hyp_T6h	LOC101856370
LtH_6.Hyp_T6h	LOC101858570
LtH_6.Hyp_T6h	LOC101859124
LtH_6.Hyp_T6h	LOC101860277
LtH_6.Hyp_T6h	LOC101860520
LtH_6.Hyp_T6h	LOC101860996
LtH_6.Hyp_T6h	LOC101858730
LtH_6.Hyp_T6h	LOC101848770
LtH_6.Hyp_T6h	LOC101857433
LtH_6.Hyp_T6h	LOC101861976
LtH_6.Hyp_T6h	LOC101864085
LtH_6.Hyp_T6h	LOC101847679
LtH_6.Hyp_T6h	LOC118478376
LtH_6.Hyp_T6h	LOC101852116
LtH_6.Hyp_T6h	LOC101855046
LtH_6.Hyp_T6h	LOC101862439
LtH_6.Hyp_T6h	LOC101863371
LtH_6.Hyp_T6h	LOC101845265
LtH_6.Hyp_T6h	LOC101854819
LtH_6.Hyp_T6h	LOC101856287
LtH_6.Hyp_T6h	LOC101859505
LtH_6.Hyp_T6h	LOC101863838
LtH_6.Hyp_T6h	LOC106012838
LtH_6.Hyp_T6h	LOC101849154
LtH_6.Hyp_T6h	LOC101855047
LtH_6.Hyp_T6h	LOC101858804
LtH_6.Hyp_T6h	LOC101864086
LtH_6.Hyp_T6h	LOC101861461
LtH_6.Hyp_T6h	LOC106012857
LtH_6.Hyp_T6h	LOC101855587
LtH_6.Hyp_T6h	LOC101857591
LtH_6.Hyp_T6h	LOC101864476
LtH_6.Hyp_T6h	LOC101862891
LtH_6.Hyp_T6h	LOC101863533
LtH_6.Hyp_T6h	LOC100533453
LtH_6.Hyp_T6h	LOC101846301
LtH_6.Hyp_T6h	LOC101850507
LtH_6.Hyp_T6h	LOC101852265
LtH_6.Hyp_T6h	LOC101852500
LtH_6.Hyp_T6h	LOC101852648
LtH_6.Hyp_T6h	LOC101857205
LtH_6.Hyp_T6h	LOC101860920
LtH_6.Hyp_T6h	LOC101846377
LtH_6.Hyp_T6h	LOC106012882
LtH_6.Hyp_T6h	LOC101848464
LtH_6.Hyp_T6h	LOC101852719
LtH_6.Hyp_T6h	LOC101854277
LtH_6.Hyp_T6h	LOC101860597
LtH_6.Hyp_T6h	LOC101863928
LtH_6.Hyp_T6h	LOC101862753
LtH_6.Hyp_T6h	LOC101848772
LtH_6.Hyp_T6h	LOC101848993
LtH_6.Hyp_T6h	LOC106012887
LtH_6.Hyp_T6h	LOC101852117
LtH_6.Hyp_T6h	LOC101854895
LtH_6.Hyp_T6h	LOC106012895
LtH_6.Hyp_T6h	LOC101858057
LtH_6.Hyp_T6h	LOC101859038
LtH_6.Hyp_T6h	LOC101847898
LtH_6.Hyp_T6h	LOC101849233
LtH_6.Hyp_T6h	LOC101852720
LtH_6.Hyp_T6h	LOC101863049
LtH_6.Hyp_T6h	LOC118478434
LtH_6.Hyp_T6h	LOC101857898
LtH_6.Hyp_T6h	LOC101864253
LtH_6.Hyp_T6h	LOC101849488
LtH_6.Hyp_T6h	LOC101849722
LtH_6.Hyp_T6h	LOC101850837
LtH_6.Hyp_T6h	LOC101853028
LtH_6.Hyp_T6h	LOC101856602
LtH_6.Hyp_T6h	LOC101859663
LtH_6.Hyp_T6h	LOC101860686
LtH_6.Hyp_T6h	LOC101860922
LtH_6.Hyp_T6h	LOC101863214
LtH_6.Hyp_T6h	LOC101864014
LtH_6.Hyp_T6h	LOC101848995
LtH_6.Hyp_T6h	LOC101853580
LtH_6.Hyp_T6h	LOC101854525
LtH_6.Hyp_T6h	LOC101855366
LtH_6.Hyp_T6h	LOC101858439
LtH_6.Hyp_T6h	LOC100533330
LtH_6.Hyp_T6h	LOC101863051
LtH_6.Hyp_T6h	LOC101846912
LtH_6.Hyp_T6h	LOC101846028
LtH_6.Hyp_T6h	LOC118478465
LtH_6.Hyp_T6h	LOC106012952
LtH_6.Hyp_T6h	LOC101854044
LtH_6.Hyp_T6h	LOC101851217
LtH_6.Hyp_T6h	LOC101854280
LtH_6.Hyp_T6h	LOC101856838
LtH_6.Hyp_T6h	LOC101857594
LtH_6.Hyp_T6h	LOC106012967
LtH_6.Hyp_T6h	LOC101864325
LtH_6.Hyp_T6h	LOC101847683
LtH_6.Hyp_T6h	LOC101848379
LtH_6.Hyp_T6h	LOC101849490
LtH_6.Hyp_T6h	LOC101849956
LtH_6.Hyp_T6h	LOC101851437
LtH_6.Hyp_T6h	LOC101856533
LtH_6.Hyp_T6h	LOC101858511
LtH_6.Hyp_T6h	LOC106012985
LtH_6.Hyp_T6h	LOC118478477
LtH_6.Hyp_T6h	LOC101862828
LtH_6.Hyp_T6h	LOC101850987
LtH_6.Hyp_T6h	LOC101849957
LtH_6.Hyp_T6h	LOC101854198
LtH_6.Hyp_T6h	LOC101859596
LtH_6.Hyp_T6h	LOC101857437
LtH_6.Hyp_T6h	LOC118478493
LtH_6.Hyp_T6h	LOC101857824
LtH_6.Hyp_T6h	LOC101860768
LtH_6.Hyp_T6h	LOC101863611
LtH_6.Hyp_T6h	LOC101849082
LtH_6.Hyp_T6h	LOC101849958
LtH_6.Hyp_T6h	LOC101853032
LtH_6.Hyp_T6h	LOC101853491
LtH_6.Hyp_T6h	LOC101858892
LtH_6.Hyp_T6h	LOC101862608
LtH_6.Hyp_T6h	LOC118478507
LtH_6.Hyp_T6h	LOC101852956
LtH_6.Hyp_T6h	LOC101853193
LtH_6.Hyp_T6h	LOC101854750
LtH_6.Hyp_T6h	LOC106013039
LtH_6.Hyp_T6h	LOC101850438
LtH_6.Hyp_T6h	LOC101853582
LtH_6.Hyp_T6h	LOC101854981
LtH_6.Hyp_T6h	LOC101855214
LtH_6.Hyp_T6h	LOC101858574
LtH_6.Hyp_T6h	LOC101862896
LtH_6.Hyp_T6h	LOC118478515
LtH_6.Hyp_T6h	LOC101863696
LtH_6.Hyp_T6h	LOC101848918
LtH_6.Hyp_T6h	LOC101851983
LtH_6.Hyp_T6h	LOC101852207
LtH_6.Hyp_T6h	LOC101854898
LtH_6.Hyp_T6h	LOC101852434
LtH_6.Hyp_T6h	LOC101853410
LtH_6.Hyp_T6h	LOC101856923
LtH_6.Hyp_T6h	LOC101857364
LtH_6.Hyp_T6h	LOC106013078
LtH_6.Hyp_T6h	LOC101846308
LtH_6.Hyp_T6h	LOC101849406
LtH_6.Hyp_T6h	LOC101851672
LtH_6.Hyp_T6h	LOC101852271
LtH_6.Hyp_T6h	LOC101856924
LtH_6.Hyp_T6h	LOC101857143
LtH_6.Hyp_T6h	LOC106013092
LtH_6.Hyp_T6h	LOC106013096
LtH_6.Hyp_T6h	LOC101864551
LtH_6.Hyp_T6h	LOC101847841
LtH_6.Hyp_T6h	LOC101853261
LtH_6.Hyp_T6h	LOC101852272
LtH_6.Hyp_T6h	LOC101855371
LtH_6.Hyp_T6h	LOC101857439
LtH_6.Hyp_T6h	LOC101857675
LtH_6.Hyp_T6h	LOC101858513
LtH_6.Hyp_T6h	LOC101857902
LtH_6.Hyp_T6h	LOC101864330
LtH_6.Hyp_T6h	LOC101848319
LtH_6.Hyp_T6h	LOC101849962
LtH_6.Hyp_T6h	LOC101852122
LtH_6.Hyp_T6h	LOC100533212
LtH_6.Hyp_T6h	LOC101853883
LtH_6.Hyp_T6h	LOC106013116
LtH_6.Hyp_T6h	LOC101850280
LtH_6.Hyp_T6h	LOC101852273
LtH_6.Hyp_T6h	LOC101857599
LtH_6.Hyp_T6h	LOC101857828
LtH_6.Hyp_T6h	LOC101858061
LtH_6.Hyp_T6h	LOC101862140
LtH_6.Hyp_T6h	LOC101864648
LtH_6.Hyp_T6h	LOC101864417
LtH_6.Hyp_T6h	LOC101846917
LtH_6.Hyp_T6h	LOC101854442
LtH_6.Hyp_T6h	LOC101854825
LtH_6.Hyp_T6h	LOC101856465
LtH_6.Hyp_T6h	LOC101864554
LtH_6.Hyp_T6h	LOC101864094
LtH_6.Hyp_T6h	LOC101846311
LtH_6.Hyp_T6h	LOC101850281
LtH_6.Hyp_T6h	LOC101852960
LtH_6.Hyp_T6h	LOC101856377
LtH_6.Hyp_T6h	LOC101858969
LtH_6.Hyp_T6h	LOC106013158
LtH_6.Hyp_T6h	LOC101850115
LtH_6.Hyp_T6h	LOC101851299
LtH_6.Hyp_T6h	LOC118478581
LtH_6.Hyp_T6h	LOC101856378
LtH_6.Hyp_T6h	LOC106013169
LtH_6.Hyp_T6h	LOC101860771
LtH_6.Hyp_T6h	LOC101846461
LtH_6.Hyp_T6h	LOC101851676
LtH_6.Hyp_T6h	LOC101853412
LtH_6.Hyp_T6h	LOC101860200
LtH_6.Hyp_T6h	LOC101862834
LtH_6.Hyp_T6h	LOC101845428
LtH_6.Hyp_T6h	LOC101845651
LtH_6.Hyp_T6h	LOC101847844
LtH_6.Hyp_T6h	LOC101848075
LtH_6.Hyp_T6h	LOC101851370
LtH_6.Hyp_T6h	LOC101853122
LtH_6.Hyp_T6h	LOC101854827
LtH_6.Hyp_T6h	LOC101856608
LtH_6.Hyp_T6h	LOC101860050
LtH_6.Hyp_T6h	LOC101860529
LtH_6.Hyp_T6h	LOC101860772
LtH_6.Hyp_T6h	LOC101845273
LtH_6.Hyp_T6h	LOC101864556
LtH_6.Hyp_T6h	LOC100533414
LtH_6.Hyp_T6h	LOC101861393
LtH_6.Hyp_T6h	LOC101863616
LtH_6.Hyp_T6h	LOC101847147
LtH_6.Hyp_T6h	LOC101853496
LtH_6.Hyp_T6h	LOC106013220
LtH_6.Hyp_T6h	LOC101863298
LtH_6.Hyp_T6h	LOC101846250
LtH_6.Hyp_T6h	LOC101846921
LtH_6.Hyp_T6h	LOC106013241
LtH_6.Hyp_T6h	LOC118478612
LtH_6.Hyp_T6h	LOC101860847
LtH_6.Hyp_T6h	LOC101861618
LtH_6.Hyp_T6h	LOC101863544
LtH_6.Hyp_T6h	LOC106013244
LtH_6.Hyp_T6h	LOC101852652
LtH_6.Hyp_T6h	LOC101852881
LtH_6.Hyp_T6h	LOC101860606
LtH_6.Hyp_T6h	LOC106013248
LtH_6.Hyp_T6h	LOC106013252
LtH_6.Hyp_T6h	LOC101863380
LtH_6.Hyp_T6h	LOC101848919
LtH_6.Hyp_T6h	LOC101856132
LtH_6.Hyp_T6h	LOC101863218
LtH_6.Hyp_T6h	LOC101846607
LtH_6.Hyp_T6h	LOC101847066
LtH_6.Hyp_T6h	LOC101848149
LtH_6.Hyp_T6h	LOC101847529
LtH_6.Hyp_T6h	LOC101853822
LtH_6.Hyp_T6h	LOC101858671
LtH_6.Hyp_T6h	LOC101849323
LtH_6.Hyp_T6h	LOC101853126
LtH_6.Hyp_T6h	LOC101857834
LtH_6.Hyp_T6h	LOC101862757
LtH_6.Hyp_T6h	LOC118478636
LtH_6.Hyp_T6h	LOC101864023
LtH_6.Hyp_T6h	LOC101847378
LtH_6.Hyp_T6h	LOC101852512
LtH_6.Hyp_T6h	LOC101852731
LtH_6.Hyp_T6h	LOC101854903
LtH_6.Hyp_T6h	LOC101857906
LtH_6.Hyp_T6h	LOC118478641
LtH_6.Hyp_T6h	LOC101862306
LtH_6.Hyp_T6h	LOC101863138
LtH_6.Hyp_T6h	LOC101853974
LtH_6.Hyp_T6h	LOC101863383
LtH_6.Hyp_T6h	LOC101848387
LtH_6.Hyp_T6h	LOC101848616
LtH_6.Hyp_T6h	LOC101853737
LtH_6.Hyp_T6h	LOC101855980
LtH_6.Hyp_T6h	LOC101857835
LtH_6.Hyp_T6h	LOC101858445
LtH_6.Hyp_T6h	LOC106013315
LtH_6.Hyp_T6h	LOC101862836
LtH_6.Hyp_T6h	LOC101864563
LtH_6.Hyp_T6h	LOC101852280
LtH_6.Hyp_T6h	LOC101857681
LtH_6.Hyp_T6h	LOC101863301
LtH_6.Hyp_T6h	LOC101858137
LtH_6.Hyp_T6h	LOC101862074
LtH_6.Hyp_T6h	LOC101864338
LtH_6.Hyp_T6h	LOC101855756
LtH_6.Hyp_T6h	LOC101856933
LtH_6.Hyp_T6h	LOC101858446
LtH_6.Hyp_T6h	LOC101860449
LtH_6.Hyp_T6h	LOC101864565
LtH_6.Hyp_T6h	LOC101854830
LtH_6.Hyp_T6h	LOC101857983
LtH_6.Hyp_T6h	LOC101858813
LtH_6.Hyp_T6h	ENPP
LtH_6.Hyp_T6h	LOC101864340
LtH_6.Hyp_T6h	LOC106013370
LtH_6.Hyp_T6h	LOC101847379
LtH_6.Hyp_T6h	LOC101848081
LtH_6.Hyp_T6h	LOC101855381
LtH_6.Hyp_T6h	LOC101856296
LtH_6.Hyp_T6h	LOC101845807
LtH_6.Hyp_T6h	LOC101846169
LtH_6.Hyp_T6h	LOC101846540
LtH_6.Hyp_T6h	LOC101846995
LtH_6.Hyp_T6h	LOC118478695
LtH_6.Hyp_T6h	LOC101852056
LtH_6.Hyp_T6h	LOC101854756
LtH_6.Hyp_T6h	LOC101853197
LtH_6.Hyp_T6h	LOC101853353
LtH_6.Hyp_T6h	LOC101846385
LtH_6.Hyp_T6h	LOC101847380
LtH_6.Hyp_T6h	LOC101852438
LtH_6.Hyp_T6h	LOC101857837
LtH_6.Hyp_T6h	LOC101860613
LtH_6.Hyp_T6h	LOC101845360
LtH_6.Hyp_T6h	LOC101852884
LtH_6.Hyp_T6h	LOC101854452
LtH_6.Hyp_T6h	LOC101856472
LtH_6.Hyp_T6h	LOC101857909
LtH_6.Hyp_T6h	LOC101849414
LtH_6.Hyp_T6h	LOC101851613
LtH_6.Hyp_T6h	LOC100533331
LtH_6.Hyp_T6h	LOC101862688
LtH_6.Hyp_T6h	LOC101863624
LtH_6.Hyp_T6h	LOC101864342
LtH_6.Hyp_T6h	LOC101849415
LtH_6.Hyp_T6h	LOC101852515
LtH_6.Hyp_T6h	LOC106013429
LtH_6.Hyp_T6h	ddx5
LtH_6.Hyp_T6h	LOC106013432
LtH_6.Hyp_T6h	LOC101855680
LtH_6.Hyp_T6h	LOC101858745
LtH_6.Hyp_T6h	LOC101856698
LtH_6.Hyp_T6h	LOC101861397
LtH_6.Hyp_T6h	LOC101862616
LtH_6.Hyp_T6h	LOC101863387
LtH_6.Hyp_T6h	LOC101848390
LtH_6.Hyp_T6h	LOC101852439
LtH_6.Hyp_T6h	LOC101853039
LtH_6.Hyp_T6h	LOC118478736
LtH_6.Hyp_T6h	LOC101857370
LtH_6.Hyp_T6h	LOC101859366
LtH_6.Hyp_T6h	LOC101859602
LtH_6.Hyp_T6h	LOC101845362
LtH_6.Hyp_T6h	LOC101845582
LtH_6.Hyp_T6h	LOC101847071
LtH_6.Hyp_T6h	LOC106013444
LtH_6.Hyp_T6h	LOC101853356
LtH_6.Hyp_T6h	LOC101860287
LtH_6.Hyp_T6h	LOC101846468
LtH_6.Hyp_T6h	LOC101845203
LtH_6.Hyp_T6h	LOC101847382
LtH_6.Hyp_T6h	LOC101850518
LtH_6.Hyp_T6h	LOC101851681
LtH_6.Hyp_T6h	LOC106013461
LtH_6.Hyp_T6h	LOC101857067
LtH_6.Hyp_T6h	LOC101863781
LtH_6.Hyp_T6h	LOC101864264
LtH_6.Hyp_T6h	LOC100533455
LtH_6.Hyp_T6h	LOC101850916
LtH_6.Hyp_T6h	LOC106013475
LtH_6.Hyp_T6h	LOC101853891
LtH_6.Hyp_T6h	LOC101854369
LtH_6.Hyp_T6h	LOC101859523
LtH_6.Hyp_T6h	LOC101845584
LtH_6.Hyp_T6h	LOC101846388
LtH_6.Hyp_T6h	LOC101852657
LtH_6.Hyp_T6h	LOC101859445
LtH_6.Hyp_T6h	LOC101862310
LtH_6.Hyp_T6h	LOC106013509
LtH_6.Hyp_T6h	LOC101848248
LtH_6.Hyp_T6h	LOC101849802
LtH_6.Hyp_T6h	LOC101853652
LtH_6.Hyp_T6h	LOC101854055
LtH_6.Hyp_T6h	LOC101855064
LtH_6.Hyp_T6h	LOC101861400
LtH_6.Hyp_T6h	LOC101848155
LtH_6.Hyp_T6h	LOC101852129
LtH_6.Hyp_T6h	LOC101854762
LtH_6.Hyp_T6h	LOC101854988
LtH_6.Hyp_T6h	LOC101855533
LtH_6.Hyp_T6h	LOC101860934
LtH_6.Hyp_T6h	LOC101861401
LtH_6.Hyp_T6h	LOC101845509
LtH_6.Hyp_T6h	LOC101850918
LtH_6.Hyp_T6h	LOC100533530
LtH_6.Hyp_T6h	LOC118478810
LtH_6.Hyp_T6h	LOC101853202
LtH_6.Hyp_T6h	LOC101855986
LtH_6.Hyp_T6h	LOC101857290
LtH_6.Hyp_T6h	LOC101857755
LtH_6.Hyp_T6h	LOC101859676
LtH_6.Hyp_T6h	LOC118478811
LtH_6.Hyp_T6h	LOC101860376
LtH_6.Hyp_T6h	LOC101863393
LtH_6.Hyp_T6h	LOC101845510
LtH_6.Hyp_T6h	LOC101846615
LtH_6.Hyp_T6h	LOC106013558
LtH_6.Hyp_T6h	LOC101848623
LtH_6.Hyp_T6h	LOC118478818
LtH_6.Hyp_T6h	LOC106013566
LtH_6.Hyp_T6h	LOC106013568
LtH_6.Hyp_T6h	LOC101864108
LtH_6.Hyp_T6h	LOC101845369
LtH_6.Hyp_T6h	LOC101849805
LtH_6.Hyp_T6h	LOC101856299
LtH_6.Hyp_T6h	LOC106013573
LtH_6.Hyp_T6h	LOC106013574
LtH_6.Hyp_T6h	LOC101862151
LtH_6.Hyp_T6h	LOC101845434
LtH_6.Hyp_T6h	LOC101845889
LtH_6.Hyp_T6h	LOC101849895
LtH_6.Hyp_T6h	LOC101851309
LtH_6.Hyp_T6h	LOC101862080
LtH_6.Hyp_T6h	LOC101862761
LtH_6.Hyp_T6h	LOC101845511
LtH_6.Hyp_T6h	LOC101847389
LtH_6.Hyp_T6h	LOC101847918
LtH_6.Hyp_T6h	LOC101848625
LtH_6.Hyp_T6h	LOC101852133
LtH_6.Hyp_T6h	LOC101854911
LtH_6.Hyp_T6h	LOC101856543
LtH_6.Hyp_T6h	LOC101858817
LtH_6.Hyp_T6h	LOC118478846
LtH_6.Hyp_T6h	LOC101861086
LtH_6.Hyp_T6h	LOC101850049
LtH_6.Hyp_T6h	LOC101854765
LtH_6.Hyp_T6h	LOC101857916
LtH_6.Hyp_T6h	LOC101862001
LtH_6.Hyp_T6h	LOC100533225
LtH_6.Hyp_T6h	LOC101845892
LtH_6.Hyp_T6h	LOC101846321
LtH_6.Hyp_T6h	LOC101846546
LtH_6.Hyp_T6h	LOC101848627
LtH_6.Hyp_T6h	LOC101850050
LtH_6.Hyp_T6h	LOC100533426
LtH_6.Hyp_T6h	LOC101847461
LtH_6.Hyp_T6h	LOC101847920
LtH_6.Hyp_T6h	LOC101849174
LtH_6.Hyp_T6h	LOC101853830
LtH_6.Hyp_T6h	LOC106013654
LtH_6.Hyp_T6h	LOC101858755
LtH_6.Hyp_T6h	LOC101860461
LtH_6.Hyp_T6h	LOC101861406
LtH_6.Hyp_T6h	LOC100533307
LtH_6.Hyp_T6h	LOC101845371
LtH_6.Hyp_T6h	LOC101847782
LtH_6.Hyp_T6h	LOC101857158
LtH_6.Hyp_T6h	LOC101859829
LtH_6.Hyp_T6h	LOC101860938
LtH_6.Hyp_T6h	LOC101848254
LtH_6.Hyp_T6h	LOC101849509
LtH_6.Hyp_T6h	LOC101852893
LtH_6.Hyp_T6h	LOC101853275
LtH_6.Hyp_T6h	LOC101856390
LtH_6.Hyp_T6h	LOC101853987
LtH_6.Hyp_T6h	LOC101858536
LtH_6.Hyp_T6h	LOC101858983
LtH_6.Hyp_T6h	LOC101862544
LtH_6.Hyp_T6h	LOC101847077
LtH_6.Hyp_T6h	LOC101850452
LtH_6.Hyp_T6h	LOC101862155
LtH_6.Hyp_T6h	LOC101864113
LtH_6.Hyp_T6h	LOC101864664
LtH_6.Hyp_T6h	LOC101846394
LtH_6.Hyp_T6h	LOC101846852
LtH_6.Hyp_T6h	LOC101847626
LtH_6.Hyp_T6h	LOC101849338
LtH_6.Hyp_T6h	LOC101848710
LtH_6.Hyp_T6h	LOC101849578
LtH_6.Hyp_T6h	LOC101852814
LtH_6.Hyp_T6h	LOC101856550
LtH_6.Hyp_T6h	LOC101859142
LtH_6.Hyp_T6h	LOC101860544
LtH_6.Hyp_T6h	LOC101863559
LtH_6.Hyp_T6h	LOC101846259
LtH_6.Hyp_T6h	LOC101848562
LtH_6.Hyp_T6h	LOC101849340
LtH_6.Hyp_T6h	LOC101851095
LtH_6.Hyp_T6h	LOC101853209
LtH_6.Hyp_T6h	LOC101859682
LtH_6.Hyp_T6h	LOC101859902
LtH_6.Hyp_T6h	LOC101864353
LtH_6.Hyp_T6h	LOC101850863
LtH_6.Hyp_T6h	LOC101851695
LtH_6.Hyp_T6h	LOC101853752
LtH_6.Hyp_T6h	LOC101855308
LtH_6.Hyp_T6h	LOC106013742
LtH_6.Hyp_T6h	LOC101858822
LtH_6.Hyp_T6h	LOC101858230
LtH_6.Hyp_T6h	LOC101859293
LtH_6.Hyp_T6h	LOC101861705
LtH_6.Hyp_T6h	LOC101864498
LtH_6.Hyp_T6h	LOC101850384
LtH_6.Hyp_T6h	LOC101859294
LtH_6.Hyp_T6h	LOC101862085
LtH_6.Hyp_T6h	LOC106010997
LtH_6.Hyp_T6h	LOC118478930
LtH_6.Hyp_T6h	LOC101858593
LtH_6.Hyp_T6h	LOC101861557
LtH_6.Hyp_T6h	LOC101861786
LtH_6.Hyp_T6h	LOC106013773
LtH_6.Hyp_T6h	LOC101862765
LtH_6.Hyp_T6h	LOC101848864
LtH_6.Hyp_T6h	LOC101852977
LtH_6.Hyp_T6h	LOC118478949
LtH_6.Hyp_T6h	LOC101864277
LtH_6.Hyp_T6h	LOC101856859
LtH_6.Hyp_T6h	LOC101857535
LtH_6.Hyp_T6h	LOC101858460
LtH_6.Hyp_T6h	LOC101859992
LtH_6.Hyp_T6h	LOC101861412
LtH_6.Hyp_T6h	LOC101847082
LtH_6.Hyp_T6h	LOC106013822
LtH_6.Hyp_T6h	LOC101848635
LtH_6.Hyp_T6h	LOC101853517
LtH_6.Hyp_T6h	LOC101862239
LtH_6.Hyp_T6h	LOC106013833
LtH_6.Hyp_T6h	LOC101845897
LtH_6.Hyp_T6h	LOC106013838
LtH_6.Hyp_T6h	LOC101852981
LtH_6.Hyp_T6h	LOC118478970
LtH_6.Hyp_T6h	LOC101858380
LtH_6.Hyp_T6h	LOC101861485
LtH_6.Hyp_T6h	LOC101862550
LtH_6.Hyp_T6h	LOC101845745
LtH_6.Hyp_T6h	LOC101845975
LtH_6.Hyp_T6h	LOC101847396
LtH_6.Hyp_T6h	LOC101860069
LtH_6.Hyp_T6h	LOC101862241
LtH_6.Hyp_T6h	LOC101847397
LtH_6.Hyp_T6h	LOC101851240
LtH_6.Hyp_T6h	LOC101854689
LtH_6.Hyp_T6h	LOC101856397
LtH_6.Hyp_T6h	LOC101863483
LtH_6.Hyp_T6h	LOC106013891
LtH_6.Hyp_T6h	LOC101848017
LtH_6.Hyp_T6h	LOC101853904
LtH_6.Hyp_T6h	LOC101856709
LtH_6.Hyp_T6h	LOC101860946
LtH_6.Hyp_T6h	LOC101845599
LtH_6.Hyp_T6h	LOC101852666
LtH_6.Hyp_T6h	LOC101853284
LtH_6.Hyp_T6h	LOC100533437
LtH_6.Hyp_T6h	LOC101859461
LtH_6.Hyp_T6h	LOC106013926
LtH_6.Hyp_T6h	LOC101851174
LtH_6.Hyp_T6h	LOC100533433
LtH_6.Hyp_T6h	LOC101854304
LtH_6.Hyp_T6h	LOC118479054
LtH_6.Hyp_T6h	LOC101861180
LtH_6.Hyp_T6h	LOC106013943
LtH_6.Hyp_T6h	LOC106013944
LtH_6.Hyp_T6h	LOC101846555
LtH_6.Hyp_T6h	LOC101847012
LtH_6.Hyp_T6h	LOC101856076
LtH_6.Hyp_T6h	LOC118479060
LtH_6.Hyp_T6h	LOC101858602
LtH_6.Hyp_T6h	LOC101847243
LtH_6.Hyp_T6h	LOC101849519
LtH_6.Hyp_T6h	LOC106013970
LtH_6.Hyp_T6h	LOC100533415
LtH_6.Hyp_T6h	LOC101855319
LtH_6.Hyp_T6h	LOC101860717
LtH_6.Hyp_T6h	LOC101861637
LtH_6.Hyp_T6h	LOC101862092
LtH_6.Hyp_T6h	LOC101846557
LtH_6.Hyp_T6h	LOC101847015
LtH_6.Hyp_T6h	LOC101856558
LtH_6.Hyp_T6h	LOC101856317
LtH_6.Hyp_T6h	LOC118479079
LtH_6.Hyp_T6h	LOC106010967
LtH_6.Hyp_T6h	LOC100533421
LtH_6.Hyp_T6h	LOC101853290
LtH_6.Hyp_T6h	LOC101854622
LtH_6.Hyp_T6h	LOC101856952
LtH_6.Hyp_T6h	LOC101860147
LtH_6.Hyp_T6h	LOC118479103
LtH_6.Hyp_T6h	LOC101845526
LtH_6.Hyp_T6h	LOC106014121
LtH_6.Hyp_T6h	LOC106014132
LtH_6.Hyp_T6h	LOC101860075
LtH_6.Hyp_T6h	LOC101848267
LtH_7.Control	LOC101850373
LtH_7.Control	LOC101849172
LtH_7.Control	LOC101856548
LtH_7.Control	LOC101847696
LtH_7.Control	LOC101847784
LtH_7.Control	LOC101861785
LtH_7.Control	LOC101857532
LtH_7.Control	LOC101849343
LtH_7.Control	LOC100533340
LtH_7.Control	LOC101855694
LtH_7.Control	LOC101854843
